invoice_id,customer_id,invoice_amount,payment_status,decline_reason,retry_count,days_past_due
INV-01593,CUST-01593,82.42,paid,none,0,0
INV-01594,CUST-01594,29.28,paid,none,0,0
INV-01595,CUST-01595,117.98,paid,none,0,0
INV-01596,CUST-01596,38.69,failed,authentication_required,3,14
INV-01597,CUST-01597,231.33,paid,none,0,0
INV-01598,CUST-01598,109.38,paid,none,0,0
INV-01599,CUST-01599,80.97,paid,none,0,0
INV-01600,CUST-01600,32.48,paid,none,0,0
INV-01601,CUST-01601,37.83,paid,none,0,0
INV-01602,CUST-01602,59.64,paid,none,0,0
INV-01603,CUST-01603,42.81,paid,none,0,0
INV-01604,CUST-01604,68.21,recovered,soft_decline,3,0
INV-01605,CUST-01605,103.23,paid,none,0,0
INV-01606,CUST-01606,54.54,paid,none,0,0
INV-01607,CUST-01607,62.02,paid,none,0,0
INV-01608,CUST-01608,57.33,paid,none,0,0
INV-01609,CUST-01609,35.69,paid,none,0,0
INV-01610,CUST-01610,71.44,paid,none,0,0
INV-01611,CUST-01611,31.31,paid,none,0,0
INV-01612,CUST-01612,74.98,paid,none,0,0
INV-01613,CUST-01613,47.71,paid,none,0,0
INV-01614,CUST-01614,33.67,paid,none,0,0
INV-01615,CUST-01615,75.55,paid,none,0,0
INV-01616,CUST-01616,76.28,paid,none,0,0
INV-01617,CUST-01617,73.19,paid,none,0,0
INV-01618,CUST-01618,24.18,paid,none,0,0
INV-01619,CUST-01619,57.73,paid,none,0,0
INV-01620,CUST-01620,61.79,paid,none,0,0
INV-01621,CUST-01621,47.61,paid,none,0,0
INV-01622,CUST-01622,39.64,failed,insufficient_funds,3,11
INV-01623,CUST-01623,62.77,paid,none,0,0
INV-01624,CUST-01624,89.14,paid,none,0,0
INV-01625,CUST-01625,40.63,paid,none,0,0
INV-01626,CUST-01626,87.09,paid,none,0,0
INV-01627,CUST-01627,98.06,paid,none,0,0
INV-01628,CUST-01628,95.01,paid,none,0,0
INV-01629,CUST-01629,54.73,paid,none,0,0
INV-01630,CUST-01630,79.21,paid,none,0,0
INV-01631,CUST-01631,56.1,paid,none,0,0
INV-01632,CUST-01632,46.69,paid,none,0,0
INV-01633,CUST-01633,64.51,paid,none,0,0
INV-01634,CUST-01634,58.17,paid,none,0,0
INV-01635,CUST-01635,158.63,paid,none,0,0
INV-01636,CUST-01636,66.39,paid,none,0,0
INV-01637,CUST-01637,49.06,paid,none,0,0
INV-01638,CUST-01638,63.97,paid,none,0,0
INV-01639,CUST-01639,118.5,paid,none,0,0
INV-01640,CUST-01640,60.95,paid,none,0,0
INV-01641,CUST-01641,35.39,paid,none,0,0
INV-01642,CUST-01642,34.23,paid,none,0,0
INV-01643,CUST-01643,61.58,paid,none,0,0
INV-01644,CUST-01644,36.6,paid,none,0,0
INV-01645,CUST-01645,54.63,paid,none,0,0
INV-01646,CUST-01646,150.2,paid,none,0,0
INV-01647,CUST-01647,54.35,paid,none,0,0
INV-01648,CUST-01648,123.28,paid,none,0,0
INV-01649,CUST-01649,112.33,paid,none,0,0
INV-01650,CUST-01650,24.17,paid,none,0,0
INV-01651,CUST-01651,64.44,paid,none,0,0
INV-01652,CUST-01652,34.93,paid,none,0,0
INV-01653,CUST-01653,51.92,paid,none,0,0
INV-01654,CUST-01654,159.87,paid,none,0,0
INV-01655,CUST-01655,125.15,recovered,authentication_required,2,0
INV-01656,CUST-01656,127.94,paid,none,0,0
INV-01657,CUST-01657,99.32,paid,none,0,0
INV-01658,CUST-01658,82.88,paid,none,0,0
INV-01659,CUST-01659,137.53,paid,none,0,0
INV-01660,CUST-01660,56.45,paid,none,0,0
INV-01661,CUST-01661,42.56,paid,none,0,0
INV-01662,CUST-01662,56.66,paid,none,0,0
INV-01663,CUST-01663,64.43,paid,none,0,0
INV-01664,CUST-01664,70.33,paid,none,0,0
INV-01665,CUST-01665,25.07,paid,none,0,0
INV-01666,CUST-01666,54.32,paid,none,0,0
INV-01667,CUST-01667,44.12,paid,none,0,0
INV-01668,CUST-01668,41.05,paid,none,0,0
INV-01669,CUST-01669,30.85,paid,none,0,0
INV-01670,CUST-01670,66.99,paid,none,0,0
INV-01671,CUST-01671,70.91,paid,none,0,0
INV-01672,CUST-01672,69.79,paid,none,0,0
INV-01673,CUST-01673,172.25,paid,none,0,0
INV-01674,CUST-01674,38.8,paid,none,0,0
INV-01675,CUST-01675,116.4,paid,none,0,0
INV-01676,CUST-01676,71.06,paid,none,0,0
INV-01677,CUST-01677,93.53,paid,none,0,0
INV-01678,CUST-01678,48.4,paid,none,0,0
INV-01679,CUST-01679,69.94,paid,none,0,0
INV-01680,CUST-01680,111.78,failed,soft_decline,3,6
INV-01681,CUST-01681,43.46,paid,none,0,0
INV-01682,CUST-01682,107.11,paid,none,0,0
INV-01683,CUST-01683,64.04,paid,none,0,0
INV-01684,CUST-01684,140.89,paid,none,0,0
INV-01685,CUST-01685,59.48,paid,none,0,0
INV-01686,CUST-01686,63.92,paid,none,0,0
INV-01687,CUST-01687,68.47,paid,none,0,0
INV-01688,CUST-01688,33.87,paid,none,0,0
INV-01689,CUST-01689,68.11,paid,none,0,0
INV-01690,CUST-01690,74.75,paid,none,0,0
INV-01691,CUST-01691,126.73,paid,none,0,0
INV-01692,CUST-01692,60.45,paid,none,0,0
INV-01693,CUST-01693,46.74,paid,none,0,0
INV-01694,CUST-01694,53.97,paid,none,0,0
INV-01695,CUST-01695,49.7,paid,none,0,0
INV-01696,CUST-01696,35.75,failed,soft_decline,2,7
INV-01697,CUST-01697,41.0,paid,none,0,0
INV-01698,CUST-01698,62.35,paid,none,0,0
INV-01699,CUST-01699,61.33,paid,none,0,0
INV-01700,CUST-01700,78.16,paid,none,0,0
INV-01701,CUST-01701,48.57,paid,none,0,0
INV-01702,CUST-01702,148.31,paid,none,0,0
INV-01703,CUST-01703,135.7,paid,none,0,0
INV-01704,CUST-01704,47.0,paid,none,0,0
INV-01705,CUST-01705,50.25,paid,none,0,0
INV-01706,CUST-01706,48.8,paid,none,0,0
INV-01707,CUST-01707,40.1,paid,none,0,0
INV-01708,CUST-01708,132.07,paid,none,0,0
INV-01709,CUST-01709,79.94,paid,none,0,0
INV-01710,CUST-01710,70.0,paid,none,0,0
INV-01711,CUST-01711,79.58,paid,none,0,0
INV-01712,CUST-01712,56.26,paid,none,0,0
INV-01713,CUST-01713,95.83,paid,none,0,0
INV-01714,CUST-01714,100.91,paid,none,0,0
INV-01715,CUST-01715,49.58,paid,none,0,0
INV-01716,CUST-01716,123.5,paid,none,0,0
INV-01717,CUST-01717,52.77,paid,none,0,0
INV-01718,CUST-01718,115.0,paid,none,0,0
INV-01719,CUST-01719,69.8,paid,none,0,0
INV-01720,CUST-01720,65.16,paid,none,0,0
INV-01721,CUST-01721,63.69,paid,none,0,0
INV-01722,CUST-01722,44.76,paid,none,0,0
INV-01723,CUST-01723,24.12,recovered,expired_card,1,0
INV-01724,CUST-01724,58.51,paid,none,0,0
INV-01725,CUST-01725,38.91,paid,none,0,0
INV-01726,CUST-01726,53.53,paid,none,0,0
INV-01727,CUST-01727,67.52,paid,none,0,0
INV-01728,CUST-01728,40.33,paid,none,0,0
INV-01729,CUST-01729,68.19,paid,none,0,0
INV-01730,CUST-01730,104.77,paid,none,0,0
INV-01731,CUST-01731,43.73,failed,expired_card,1,5
INV-01732,CUST-01732,57.22,failed,insufficient_funds,2,5
INV-01733,CUST-01733,115.59,paid,none,0,0
INV-01734,CUST-01734,142.91,paid,none,0,0
INV-01735,CUST-01735,72.38,paid,none,0,0
INV-01736,CUST-01736,63.64,paid,none,0,0
INV-01737,CUST-01737,45.97,paid,none,0,0
INV-01738,CUST-01738,27.77,paid,none,0,0
INV-01739,CUST-01739,180.19,paid,none,0,0
INV-01740,CUST-01740,59.37,paid,none,0,0
INV-01741,CUST-01741,90.37,paid,none,0,0
INV-01742,CUST-01742,154.5,paid,none,0,0
INV-01743,CUST-01743,74.6,paid,none,0,0
INV-01744,CUST-01744,63.36,paid,none,0,0
INV-01745,CUST-01745,57.79,paid,none,0,0
INV-01746,CUST-01746,38.47,paid,none,0,0
INV-01747,CUST-01747,40.66,paid,none,0,0
INV-01748,CUST-01748,84.74,paid,none,0,0
INV-01749,CUST-01749,62.52,paid,none,0,0
INV-01750,CUST-01750,61.14,paid,none,0,0
INV-01751,CUST-01751,46.24,paid,none,0,0
INV-01752,CUST-01752,46.91,paid,none,0,0
INV-01753,CUST-01753,128.76,paid,none,0,0
INV-01754,CUST-01754,55.95,paid,none,0,0
INV-01755,CUST-01755,81.81,paid,none,0,0
INV-01756,CUST-01756,35.13,paid,none,0,0
INV-01757,CUST-01757,45.94,paid,none,0,0
INV-01758,CUST-01758,149.0,paid,none,0,0
INV-01759,CUST-01759,45.09,paid,none,0,0
INV-01760,CUST-01760,97.79,paid,none,0,0
INV-01761,CUST-01761,141.91,paid,none,0,0
INV-01762,CUST-01762,76.0,paid,none,0,0
INV-01763,CUST-01763,117.09,paid,none,0,0
INV-01764,CUST-01764,138.5,paid,none,0,0
INV-01765,CUST-01765,56.86,paid,none,0,0
INV-01766,CUST-01766,76.51,paid,none,0,0
INV-01767,CUST-01767,28.47,paid,none,0,0
INV-01768,CUST-01768,66.7,paid,none,0,0
INV-01769,CUST-01769,90.24,paid,none,0,0
INV-01770,CUST-01770,65.09,paid,none,0,0
INV-01771,CUST-01771,62.65,paid,none,0,0
INV-01772,CUST-01772,139.51,paid,none,0,0
INV-01773,CUST-01773,44.91,paid,none,0,0
INV-01774,CUST-01774,100.85,paid,none,0,0
INV-01775,CUST-01775,68.16,paid,none,0,0
INV-01776,CUST-01776,119.61,paid,none,0,0
INV-01777,CUST-01777,66.9,paid,none,0,0
INV-01778,CUST-01778,58.54,paid,none,0,0
INV-01779,CUST-01779,61.82,paid,none,0,0
INV-01780,CUST-01780,35.99,paid,none,0,0
INV-01781,CUST-01781,79.72,paid,none,0,0
INV-01782,CUST-01782,91.92,recovered,gateway_issue,3,0
INV-01783,CUST-01783,131.71,paid,none,0,0
INV-01784,CUST-01784,34.94,recovered,insufficient_funds,2,0
INV-01785,CUST-01785,71.55,paid,none,0,0
INV-01786,CUST-01786,136.62,paid,none,0,0
INV-01787,CUST-01787,73.62,paid,none,0,0
INV-01788,CUST-01788,57.44,paid,none,0,0
INV-01789,CUST-01789,68.13,paid,none,0,0
INV-01790,CUST-01790,31.9,paid,none,0,0
INV-01791,CUST-01791,48.02,paid,none,0,0
INV-01792,CUST-01792,92.52,paid,none,0,0
INV-01793,CUST-01793,55.73,paid,none,0,0
INV-01794,CUST-01794,36.3,paid,none,0,0
INV-01795,CUST-01795,102.71,paid,none,0,0
INV-01796,CUST-01796,140.71,paid,none,0,0
INV-01797,CUST-01797,59.18,paid,none,0,0
INV-01798,CUST-01798,93.87,paid,none,0,0
INV-01799,CUST-01799,181.68,paid,none,0,0
INV-01800,CUST-01800,26.68,paid,none,0,0
INV-01801,CUST-01801,101.98,paid,none,0,0
INV-01802,CUST-01802,73.12,paid,none,0,0
INV-01803,CUST-01803,50.76,paid,none,0,0
INV-01804,CUST-01804,48.87,paid,none,0,0
INV-01805,CUST-01805,36.71,recovered,insufficient_funds,2,0
INV-01806,CUST-01806,29.32,paid,none,0,0
INV-01807,CUST-01807,80.24,recovered,expired_card,2,0
INV-01808,CUST-01808,52.07,paid,none,0,0
INV-01809,CUST-01809,88.17,recovered,gateway_issue,3,0
INV-01810,CUST-01810,50.3,paid,none,0,0
INV-01811,CUST-01811,77.02,paid,none,0,0
INV-01812,CUST-01812,61.46,paid,none,0,0
INV-01813,CUST-01813,65.53,paid,none,0,0
INV-01814,CUST-01814,62.24,paid,none,0,0
INV-01815,CUST-01815,49.35,paid,none,0,0
INV-01816,CUST-01816,51.85,paid,none,0,0
INV-01817,CUST-01817,64.21,paid,none,0,0
INV-01818,CUST-01818,217.95,failed,authentication_required,1,17
INV-01819,CUST-01819,38.06,paid,none,0,0
INV-01820,CUST-01820,122.43,paid,none,0,0
INV-01821,CUST-01821,146.92,paid,none,0,0
INV-01822,CUST-01822,66.87,paid,none,0,0
INV-01823,CUST-01823,105.54,paid,none,0,0
INV-01824,CUST-01824,81.36,paid,none,0,0
INV-01825,CUST-01825,51.49,failed,soft_decline,3,15
INV-01826,CUST-01826,131.39,paid,none,0,0
INV-01827,CUST-01827,133.76,paid,none,0,0
INV-01828,CUST-01828,149.56,paid,none,0,0
INV-01829,CUST-01829,44.34,paid,none,0,0
INV-01830,CUST-01830,60.5,paid,none,0,0
INV-01831,CUST-01831,49.11,paid,none,0,0
INV-01832,CUST-01832,95.54,paid,none,0,0
INV-01833,CUST-01833,92.98,paid,none,0,0
INV-01834,CUST-01834,172.89,paid,none,0,0
INV-01835,CUST-01835,35.63,failed,gateway_issue,2,1
INV-01836,CUST-01836,72.06,paid,none,0,0
INV-01837,CUST-01837,47.69,paid,none,0,0
INV-01838,CUST-01838,49.97,paid,none,0,0
INV-01839,CUST-01839,33.81,paid,none,0,0
INV-01840,CUST-01840,144.12,paid,none,0,0
INV-01841,CUST-01841,49.17,paid,none,0,0
INV-01842,CUST-01842,116.3,paid,none,0,0
INV-01843,CUST-01843,135.84,paid,none,0,0
INV-01844,CUST-01844,49.94,paid,none,0,0
INV-01845,CUST-01845,95.76,paid,none,0,0
INV-01846,CUST-01846,35.32,recovered,insufficient_funds,2,0
INV-01847,CUST-01847,51.55,paid,none,0,0
INV-01848,CUST-01848,109.22,paid,none,0,0
INV-01849,CUST-01849,54.75,paid,none,0,0
INV-01850,CUST-01850,34.04,paid,none,0,0
INV-01851,CUST-01851,23.93,paid,none,0,0
INV-01852,CUST-01852,46.2,paid,none,0,0
INV-01853,CUST-01853,73.82,paid,none,0,0
INV-01854,CUST-01854,44.87,paid,none,0,0
INV-01855,CUST-01855,119.32,paid,none,0,0
INV-01856,CUST-01856,59.12,paid,none,0,0
INV-01857,CUST-01857,56.43,paid,none,0,0
INV-01858,CUST-01858,138.44,paid,none,0,0
INV-01859,CUST-01859,40.78,paid,none,0,0
INV-01860,CUST-01860,127.75,paid,none,0,0
INV-01861,CUST-01861,147.0,paid,none,0,0
INV-01862,CUST-01862,140.45,paid,none,0,0
INV-01863,CUST-01863,40.65,paid,none,0,0
INV-01864,CUST-01864,203.11,paid,none,0,0
INV-01865,CUST-01865,20.3,paid,none,0,0
INV-01866,CUST-01866,84.66,paid,none,0,0
INV-01867,CUST-01867,60.54,paid,none,0,0
INV-01868,CUST-01868,72.49,paid,none,0,0
INV-01869,CUST-01869,35.27,paid,none,0,0
INV-01870,CUST-01870,125.94,paid,none,0,0
INV-01871,CUST-01871,50.0,paid,none,0,0
INV-01872,CUST-01872,100.7,paid,none,0,0
INV-01873,CUST-01873,61.81,paid,none,0,0
INV-01874,CUST-01874,153.84,paid,none,0,0
INV-01875,CUST-01875,53.0,paid,none,0,0
INV-01876,CUST-01876,36.96,paid,none,0,0
INV-01877,CUST-01877,156.67,paid,none,0,0
INV-01878,CUST-01878,143.93,paid,none,0,0
INV-01879,CUST-01879,74.45,paid,none,0,0
INV-01880,CUST-01880,35.38,paid,none,0,0
INV-01881,CUST-01881,28.68,paid,none,0,0
INV-01882,CUST-01882,49.32,recovered,soft_decline,3,0
INV-01883,CUST-01883,54.37,paid,none,0,0
INV-01884,CUST-01884,58.67,paid,none,0,0
INV-01885,CUST-01885,59.48,paid,none,0,0
INV-01886,CUST-01886,61.38,recovered,authentication_required,1,0
INV-01887,CUST-01887,63.3,paid,none,0,0
INV-01888,CUST-01888,30.04,paid,none,0,0
INV-01889,CUST-01889,102.64,paid,none,0,0
INV-01890,CUST-01890,118.27,paid,none,0,0
INV-01891,CUST-01891,41.51,paid,none,0,0
INV-01892,CUST-01892,62.2,paid,none,0,0
INV-01893,CUST-01893,61.18,paid,none,0,0
INV-01894,CUST-01894,47.04,paid,none,0,0
INV-01895,CUST-01895,139.79,paid,none,0,0
INV-01896,CUST-01896,80.77,paid,none,0,0
INV-01897,CUST-01897,61.01,paid,none,0,0
INV-01898,CUST-01898,33.5,paid,none,0,0
INV-01899,CUST-01899,37.58,paid,none,0,0
INV-01900,CUST-01900,77.18,paid,none,0,0
INV-01901,CUST-01901,25.54,paid,none,0,0
INV-01902,CUST-01902,35.39,paid,none,0,0
INV-01903,CUST-01903,111.01,paid,none,0,0
INV-01904,CUST-01904,38.34,paid,none,0,0
INV-01905,CUST-01905,42.1,paid,none,0,0
INV-01906,CUST-01906,53.92,paid,none,0,0
INV-01907,CUST-01907,72.45,paid,none,0,0
INV-01908,CUST-01908,45.64,paid,none,0,0
INV-01909,CUST-01909,39.15,paid,none,0,0
INV-01910,CUST-01910,62.38,paid,none,0,0
INV-01911,CUST-01911,77.34,paid,none,0,0
INV-01912,CUST-01912,50.94,paid,none,0,0
INV-01913,CUST-01913,43.34,paid,none,0,0
INV-01914,CUST-01914,28.2,paid,none,0,0
INV-01915,CUST-01915,43.72,paid,none,0,0
INV-01916,CUST-01916,96.83,paid,none,0,0
INV-01917,CUST-01917,47.54,recovered,gateway_issue,2,0
INV-01918,CUST-01918,30.84,paid,none,0,0
INV-01919,CUST-01919,111.87,paid,none,0,0
INV-01920,CUST-01920,95.16,paid,none,0,0
INV-01921,CUST-01921,44.99,paid,none,0,0
INV-01922,CUST-01922,60.62,paid,none,0,0
INV-01923,CUST-01923,106.15,paid,none,0,0
INV-01924,CUST-01924,70.88,paid,none,0,0
INV-01925,CUST-01925,48.04,paid,none,0,0
INV-01926,CUST-01926,33.68,paid,none,0,0
INV-01927,CUST-01927,62.33,paid,none,0,0
INV-01928,CUST-01928,27.56,paid,none,0,0
INV-01929,CUST-01929,37.93,paid,none,0,0
INV-01930,CUST-01930,39.69,paid,none,0,0
INV-01931,CUST-01931,35.1,paid,none,0,0
INV-01932,CUST-01932,62.64,paid,none,0,0
INV-01933,CUST-01933,67.37,paid,none,0,0
INV-01934,CUST-01934,85.15,paid,none,0,0
INV-01935,CUST-01935,168.27,failed,gateway_issue,1,6
INV-01936,CUST-01936,69.55,paid,none,0,0
INV-01937,CUST-01937,55.37,paid,none,0,0
INV-01938,CUST-01938,83.81,paid,none,0,0
INV-01939,CUST-01939,34.57,paid,none,0,0
INV-01940,CUST-01940,169.33,paid,none,0,0
INV-01941,CUST-01941,39.67,paid,none,0,0
INV-01942,CUST-01942,44.97,paid,none,0,0
INV-01943,CUST-01943,48.92,paid,none,0,0
INV-01944,CUST-01944,41.62,recovered,expired_card,2,0
INV-01945,CUST-01945,104.72,paid,none,0,0
INV-01946,CUST-01946,52.41,paid,none,0,0
INV-01947,CUST-01947,15.43,paid,none,0,0
INV-01948,CUST-01948,94.09,paid,none,0,0
INV-01949,CUST-01949,164.36,paid,none,0,0
INV-01950,CUST-01950,66.83,paid,none,0,0
INV-01951,CUST-01951,98.27,paid,none,0,0
INV-01952,CUST-01952,61.66,failed,expired_card,3,15
INV-01953,CUST-01953,64.26,paid,none,0,0
INV-01954,CUST-01954,74.9,paid,none,0,0
INV-01955,CUST-01955,31.87,paid,none,0,0
INV-01956,CUST-01956,72.98,paid,none,0,0
INV-01957,CUST-01957,131.4,paid,none,0,0
INV-01958,CUST-01958,55.4,paid,none,0,0
INV-01959,CUST-01959,119.95,paid,none,0,0
INV-01960,CUST-01960,76.33,paid,none,0,0
INV-01961,CUST-01961,97.11,paid,none,0,0
INV-01962,CUST-01962,69.87,paid,none,0,0
INV-01963,CUST-01963,38.29,paid,none,0,0
INV-01964,CUST-01964,38.59,paid,none,0,0
INV-01965,CUST-01965,94.71,paid,none,0,0
INV-01966,CUST-01966,27.07,paid,none,0,0
INV-01967,CUST-01967,39.58,paid,none,0,0
INV-01968,CUST-01968,66.28,paid,none,0,0
INV-01969,CUST-01969,72.23,paid,none,0,0
INV-01970,CUST-01970,73.33,paid,none,0,0
INV-01971,CUST-01971,36.2,paid,none,0,0
INV-01972,CUST-01972,170.06,paid,none,0,0
INV-01973,CUST-01973,39.59,paid,none,0,0
INV-01974,CUST-01974,37.35,paid,none,0,0
INV-01975,CUST-01975,29.29,paid,none,0,0
INV-01976,CUST-01976,43.77,paid,none,0,0
INV-01977,CUST-01977,53.5,paid,none,0,0
INV-01978,CUST-01978,92.98,paid,none,0,0
INV-01979,CUST-01979,127.41,paid,none,0,0
INV-01980,CUST-01980,73.79,paid,none,0,0
INV-01981,CUST-01981,84.04,paid,none,0,0
INV-01982,CUST-01982,164.95,paid,none,0,0
INV-01983,CUST-01983,73.08,paid,none,0,0
INV-01984,CUST-01984,87.14,paid,none,0,0
INV-01985,CUST-01985,53.29,paid,none,0,0
INV-01986,CUST-01986,36.58,paid,none,0,0
INV-01987,CUST-01987,138.56,paid,none,0,0
INV-01988,CUST-01988,39.7,failed,soft_decline,3,14
INV-01989,CUST-01989,63.14,paid,none,0,0
INV-01990,CUST-01990,56.78,paid,none,0,0
INV-01991,CUST-01991,49.53,paid,none,0,0
INV-01992,CUST-01992,34.47,paid,none,0,0
INV-01993,CUST-01993,54.05,paid,none,0,0
INV-01994,CUST-01994,96.28,paid,none,0,0
INV-01995,CUST-01995,85.02,paid,none,0,0
INV-01996,CUST-01996,51.76,paid,none,0,0
INV-01997,CUST-01997,49.93,paid,none,0,0
INV-01998,CUST-01998,39.29,paid,none,0,0
INV-01999,CUST-01999,82.79,paid,none,0,0
INV-02000,CUST-02000,46.07,paid,none,0,0
INV-02001,CUST-02001,49.04,paid,none,0,0
INV-02002,CUST-02002,46.4,paid,none,0,0
INV-02003,CUST-02003,46.59,paid,none,0,0
INV-02004,CUST-02004,106.29,paid,none,0,0
INV-02005,CUST-02005,154.45,paid,none,0,0
INV-02006,CUST-02006,70.07,paid,none,0,0
INV-02007,CUST-02007,25.71,paid,none,0,0
INV-02008,CUST-02008,63.16,paid,none,0,0
INV-02009,CUST-02009,45.33,paid,none,0,0
INV-02010,CUST-02010,145.76,paid,none,0,0
INV-02011,CUST-02011,72.29,paid,none,0,0
INV-02012,CUST-02012,29.22,paid,none,0,0
INV-02013,CUST-02013,56.64,paid,none,0,0
INV-02014,CUST-02014,51.71,paid,none,0,0
INV-02015,CUST-02015,65.87,paid,none,0,0
INV-02016,CUST-02016,51.85,paid,none,0,0
INV-02017,CUST-02017,65.09,paid,none,0,0
INV-02018,CUST-02018,39.38,paid,none,0,0
INV-02019,CUST-02019,44.58,paid,none,0,0
INV-02020,CUST-02020,37.74,paid,none,0,0
INV-02021,CUST-02021,116.66,paid,none,0,0
INV-02022,CUST-02022,34.83,paid,none,0,0
INV-02023,CUST-02023,42.18,paid,none,0,0
INV-02024,CUST-02024,42.05,paid,none,0,0
INV-02025,CUST-02025,44.61,paid,none,0,0
INV-02026,CUST-02026,68.25,paid,none,0,0
INV-02027,CUST-02027,99.05,paid,none,0,0
INV-02028,CUST-02028,121.82,paid,none,0,0
INV-02029,CUST-02029,68.11,paid,none,0,0
INV-02030,CUST-02030,30.33,paid,none,0,0
INV-02031,CUST-02031,59.36,paid,none,0,0
INV-02032,CUST-02032,33.76,paid,none,0,0
INV-02033,CUST-02033,32.31,paid,none,0,0
INV-02034,CUST-02034,63.35,paid,none,0,0
INV-02035,CUST-02035,45.23,paid,none,0,0
INV-02036,CUST-02036,110.15,paid,none,0,0
INV-02037,CUST-02037,64.73,paid,none,0,0
INV-02038,CUST-02038,53.98,paid,none,0,0
INV-02039,CUST-02039,47.76,failed,insufficient_funds,1,11
INV-02040,CUST-02040,55.67,paid,none,0,0
INV-02041,CUST-02041,57.9,paid,none,0,0
INV-02042,CUST-02042,161.95,paid,none,0,0
INV-02043,CUST-02043,55.99,paid,none,0,0
INV-02044,CUST-02044,36.98,paid,none,0,0
INV-02045,CUST-02045,85.66,paid,none,0,0
INV-02046,CUST-02046,33.53,paid,none,0,0
INV-02047,CUST-02047,34.78,paid,none,0,0
INV-02048,CUST-02048,58.02,paid,none,0,0
INV-02049,CUST-02049,43.67,paid,none,0,0
INV-02050,CUST-02050,53.86,paid,none,0,0
INV-02051,CUST-02051,76.85,paid,none,0,0
INV-02052,CUST-02052,145.12,paid,none,0,0
INV-02053,CUST-02053,101.44,paid,none,0,0
INV-02054,CUST-02054,123.74,recovered,authentication_required,1,0
INV-02055,CUST-02055,35.72,failed,expired_card,3,7
INV-02056,CUST-02056,126.45,paid,none,0,0
INV-02057,CUST-02057,124.59,paid,none,0,0
INV-02058,CUST-02058,34.3,paid,none,0,0
INV-02059,CUST-02059,90.73,paid,none,0,0
INV-02060,CUST-02060,101.34,paid,none,0,0
INV-02061,CUST-02061,103.18,paid,none,0,0
INV-02062,CUST-02062,31.83,paid,none,0,0
INV-02063,CUST-02063,50.33,paid,none,0,0
INV-02064,CUST-02064,180.16,paid,none,0,0
INV-02065,CUST-02065,63.27,paid,none,0,0
INV-02066,CUST-02066,68.69,paid,none,0,0
INV-02067,CUST-02067,62.42,paid,none,0,0
INV-02068,CUST-02068,64.77,paid,none,0,0
INV-02069,CUST-02069,148.82,paid,none,0,0
INV-02070,CUST-02070,88.83,paid,none,0,0
INV-02071,CUST-02071,96.81,paid,none,0,0
INV-02072,CUST-02072,82.36,paid,none,0,0
INV-02073,CUST-02073,45.61,paid,none,0,0
INV-02074,CUST-02074,67.3,paid,none,0,0
INV-02075,CUST-02075,51.68,paid,none,0,0
INV-02076,CUST-02076,40.74,paid,none,0,0
INV-02077,CUST-02077,125.98,paid,none,0,0
INV-02078,CUST-02078,63.18,paid,none,0,0
INV-02079,CUST-02079,127.97,paid,none,0,0
INV-02080,CUST-02080,51.9,paid,none,0,0
INV-02081,CUST-02081,65.94,paid,none,0,0
INV-02082,CUST-02082,210.05,paid,none,0,0
INV-02083,CUST-02083,51.91,paid,none,0,0
INV-02084,CUST-02084,46.3,paid,none,0,0
INV-02085,CUST-02085,38.35,paid,none,0,0
INV-02086,CUST-02086,72.54,paid,none,0,0
INV-02087,CUST-02087,17.98,paid,none,0,0
INV-02088,CUST-02088,19.73,paid,none,0,0
INV-02089,CUST-02089,98.04,paid,none,0,0
INV-02090,CUST-02090,106.88,paid,none,0,0
INV-02091,CUST-02091,70.23,paid,none,0,0
INV-02092,CUST-02092,155.28,paid,none,0,0
INV-02093,CUST-02093,36.97,paid,none,0,0
INV-02094,CUST-02094,137.32,paid,none,0,0
INV-02095,CUST-02095,49.98,paid,none,0,0
INV-02096,CUST-02096,151.61,paid,none,0,0
INV-02097,CUST-02097,73.87,paid,none,0,0
INV-02098,CUST-02098,159.57,paid,none,0,0
INV-02099,CUST-02099,36.75,paid,none,0,0
INV-02100,CUST-02100,77.02,paid,none,0,0
INV-02101,CUST-02101,82.3,paid,none,0,0
INV-02102,CUST-02102,67.25,paid,none,0,0
INV-02103,CUST-02103,58.13,paid,none,0,0
INV-02104,CUST-02104,40.62,paid,none,0,0
INV-02105,CUST-02105,52.36,paid,none,0,0
INV-02106,CUST-02106,45.28,paid,none,0,0
INV-02107,CUST-02107,122.07,paid,none,0,0
INV-02108,CUST-02108,71.92,paid,none,0,0
INV-02109,CUST-02109,68.57,paid,none,0,0
INV-02110,CUST-02110,169.09,paid,none,0,0
INV-02111,CUST-02111,143.56,paid,none,0,0
INV-02112,CUST-02112,45.69,paid,none,0,0
INV-02113,CUST-02113,65.76,paid,none,0,0
INV-02114,CUST-02114,73.47,paid,none,0,0
INV-02115,CUST-02115,125.11,failed,authentication_required,2,13
INV-02116,CUST-02116,95.12,paid,none,0,0
INV-02117,CUST-02117,46.41,paid,none,0,0
INV-02118,CUST-02118,74.03,paid,none,0,0
INV-02119,CUST-02119,65.96,paid,none,0,0
INV-02120,CUST-02120,80.35,paid,none,0,0
INV-02121,CUST-02121,36.62,paid,none,0,0
INV-02122,CUST-02122,158.24,paid,none,0,0
INV-02123,CUST-02123,27.34,paid,none,0,0
