order_id,customer_id,brand,sku,promised_days,actual_days,late_flag,fulfillment_status
ORD-00970,CUST-00387,VitalEdge Wellness,VW-BUNDLE-03,3,1,0,on_time
ORD-00971,CUST-02211,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-00972,CUST-00953,Voltix Home,VH-CLEAN-03,3,7,1,late
ORD-00973,CUST-02322,VitalEdge Wellness,VW-PROTEIN-02,4,5,0,on_time
ORD-00974,CUST-02372,Northstar Apparel,NA-TEE-01,5,6,0,on_time
ORD-00975,CUST-02257,VitalEdge Wellness,VW-PROTEIN-02,4,6,1,late
ORD-00976,CUST-01379,Northstar Apparel,NA-DENIM-02,5,6,0,on_time
ORD-00977,CUST-02379,Voltix Home,VH-BATTERY-02,3,4,0,on_time
ORD-00978,CUST-01243,Northstar Apparel,NA-JACKET-03,3,2,0,on_time
ORD-00979,CUST-02299,Voltix Home,VH-CLEAN-03,2,1,0,on_time
ORD-00980,CUST-00021,VitalEdge Wellness,VW-CAPSULE-01,2,2,0,on_time
ORD-00981,CUST-01599,Northstar Apparel,NA-DENIM-02,3,6,1,late
ORD-00982,CUST-00440,VitalEdge Wellness,VW-BUNDLE-03,2,5,1,late
ORD-00983,CUST-02224,VitalEdge Wellness,VW-CAPSULE-01,2,2,0,on_time
ORD-00984,CUST-00382,DermaCo Labs,DL-CLEANSER-03,4,7,1,late
ORD-00985,CUST-01463,Northstar Apparel,NA-TEE-01,3,6,1,late
ORD-00986,CUST-02517,Voltix Home,VH-CLEAN-03,2,3,0,on_time
ORD-00987,CUST-00539,DermaCo Labs,DL-CLEANSER-03,2,1,0,on_time
ORD-00988,CUST-01522,Voltix Home,VH-BATTERY-02,4,4,0,on_time
ORD-00989,CUST-01035,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-00990,CUST-00084,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-00991,CUST-00974,Northstar Apparel,NA-TEE-01,4,7,1,late
ORD-00992,CUST-01030,VitalEdge Wellness,VW-BUNDLE-03,4,3,0,on_time
ORD-00993,CUST-02347,Northstar Apparel,NA-DENIM-02,2,1,0,on_time
ORD-00994,CUST-01420,Northstar Apparel,NA-TEE-01,3,6,1,late
ORD-00995,CUST-00884,Northstar Apparel,NA-DENIM-02,4,6,1,late
ORD-00996,CUST-02378,DermaCo Labs,DL-CLEANSER-03,3,2,0,on_time
ORD-00997,CUST-01592,Northstar Apparel,NA-TEE-01,2,6,1,late
ORD-00998,CUST-01899,DermaCo Labs,DL-SERUM-01,4,3,0,on_time
ORD-00999,CUST-00887,DermaCo Labs,DL-CREAM-02,4,5,0,on_time
ORD-01000,CUST-00271,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01001,CUST-01200,DermaCo Labs,DL-CREAM-02,3,4,0,on_time
ORD-01002,CUST-01238,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01003,CUST-02149,VitalEdge Wellness,VW-CAPSULE-01,3,6,1,late
ORD-01004,CUST-02358,DermaCo Labs,DL-CREAM-02,3,3,0,on_time
ORD-01005,CUST-00977,DermaCo Labs,DL-CREAM-02,5,7,1,late
ORD-01006,CUST-01737,Northstar Apparel,NA-JACKET-03,2,2,0,on_time
ORD-01007,CUST-01856,Northstar Apparel,NA-TEE-01,4,7,1,late
ORD-01008,CUST-02229,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01009,CUST-00430,VitalEdge Wellness,VW-CAPSULE-01,4,5,0,on_time
ORD-01010,CUST-02018,Northstar Apparel,NA-JACKET-03,3,2,0,on_time
ORD-01011,CUST-02286,Northstar Apparel,NA-JACKET-03,5,7,1,late
ORD-01012,CUST-01414,VitalEdge Wellness,VW-PROTEIN-02,2,3,0,on_time
ORD-01013,CUST-02297,Voltix Home,VH-CLEAN-03,3,5,1,late
ORD-01014,CUST-00459,Northstar Apparel,NA-JACKET-03,5,8,1,late
ORD-01015,CUST-01895,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01016,CUST-00928,Voltix Home,VH-BATTERY-02,3,4,0,on_time
ORD-01017,CUST-00079,VitalEdge Wellness,VW-PROTEIN-02,5,5,0,on_time
ORD-01018,CUST-02528,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01019,CUST-01827,Voltix Home,VH-CLEAN-03,3,3,0,on_time
ORD-01020,CUST-00033,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01021,CUST-00907,VitalEdge Wellness,VW-BUNDLE-03,2,3,0,on_time
ORD-01022,CUST-01567,DermaCo Labs,DL-CREAM-02,5,8,1,late
ORD-01023,CUST-01076,DermaCo Labs,DL-CLEANSER-03,2,1,0,on_time
ORD-01024,CUST-02338,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01025,CUST-00381,Northstar Apparel,NA-TEE-01,3,4,0,on_time
ORD-01026,CUST-01648,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01027,CUST-02449,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01028,CUST-00716,Northstar Apparel,NA-TEE-01,3,2,0,on_time
ORD-01029,CUST-01659,Voltix Home,VH-FILTER-01,5,4,0,on_time
ORD-01030,CUST-00687,Northstar Apparel,NA-TEE-01,4,6,1,late
ORD-01031,CUST-02223,DermaCo Labs,DL-CLEANSER-03,4,3,0,on_time
ORD-01032,CUST-00306,VitalEdge Wellness,VW-CAPSULE-01,4,4,0,on_time
ORD-01033,CUST-00210,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01034,CUST-01812,DermaCo Labs,DL-CREAM-02,2,4,1,late
ORD-01035,CUST-02578,VitalEdge Wellness,VW-BUNDLE-03,5,4,0,on_time
ORD-01036,CUST-01160,Voltix Home,VH-FILTER-01,2,3,0,on_time
ORD-01037,CUST-00886,Voltix Home,VH-CLEAN-03,5,7,1,late
ORD-01038,CUST-01345,Voltix Home,VH-CLEAN-03,4,8,1,late
ORD-01039,CUST-02465,DermaCo Labs,DL-CREAM-02,3,3,0,on_time
ORD-01040,CUST-01256,VitalEdge Wellness,VW-CAPSULE-01,2,2,0,on_time
ORD-01041,CUST-00192,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01042,CUST-01658,VitalEdge Wellness,VW-BUNDLE-03,4,5,0,on_time
ORD-01043,CUST-00484,Voltix Home,VH-CLEAN-03,5,7,1,late
ORD-01044,CUST-00916,VitalEdge Wellness,VW-CAPSULE-01,5,10,1,late
ORD-01045,CUST-00278,Northstar Apparel,NA-DENIM-02,5,6,0,on_time
ORD-01046,CUST-00989,DermaCo Labs,DL-CREAM-02,4,7,1,late
ORD-01047,CUST-01396,DermaCo Labs,DL-SERUM-01,5,5,0,on_time
ORD-01048,CUST-02210,Northstar Apparel,NA-DENIM-02,5,7,1,late
ORD-01049,CUST-00572,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01050,CUST-00994,Northstar Apparel,NA-JACKET-03,3,1,0,on_time
ORD-01051,CUST-00586,Northstar Apparel,NA-DENIM-02,5,5,0,on_time
ORD-01052,CUST-01187,DermaCo Labs,DL-CLEANSER-03,2,2,0,on_time
ORD-01053,CUST-02594,DermaCo Labs,DL-SERUM-01,4,7,1,late
ORD-01054,CUST-01531,VitalEdge Wellness,VW-PROTEIN-02,2,2,0,on_time
ORD-01055,CUST-00675,DermaCo Labs,DL-SERUM-01,3,3,0,on_time
ORD-01056,CUST-02532,DermaCo Labs,DL-CREAM-02,4,7,1,late
ORD-01057,CUST-00856,Northstar Apparel,NA-DENIM-02,4,7,1,late
ORD-01058,CUST-00448,Northstar Apparel,NA-DENIM-02,4,6,1,late
ORD-01059,CUST-01358,DermaCo Labs,DL-SERUM-01,2,2,0,on_time
ORD-01060,CUST-02300,VitalEdge Wellness,VW-PROTEIN-02,4,6,1,late
ORD-01061,CUST-01870,Voltix Home,VH-FILTER-01,5,4,0,on_time
ORD-01062,CUST-02319,Northstar Apparel,NA-TEE-01,5,5,0,on_time
ORD-01063,CUST-00295,Voltix Home,VH-CLEAN-03,2,2,0,on_time
ORD-01064,CUST-00589,VitalEdge Wellness,VW-BUNDLE-03,2,2,0,on_time
ORD-01065,CUST-01832,VitalEdge Wellness,VW-CAPSULE-01,5,5,0,on_time
ORD-01066,CUST-01736,Northstar Apparel,NA-JACKET-03,5,5,0,on_time
ORD-01067,CUST-02094,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01068,CUST-01862,Voltix Home,VH-BATTERY-02,5,7,1,late
ORD-01069,CUST-00426,VitalEdge Wellness,VW-CAPSULE-01,2,4,1,late
ORD-01070,CUST-00535,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01071,CUST-01055,Voltix Home,VH-FILTER-01,4,3,0,on_time
ORD-01072,CUST-01405,DermaCo Labs,DL-CLEANSER-03,2,3,0,on_time
ORD-01073,CUST-02172,Voltix Home,VH-FILTER-01,2,1,0,on_time
ORD-01074,CUST-01081,Northstar Apparel,NA-JACKET-03,4,3,0,on_time
ORD-01075,CUST-02567,Voltix Home,VH-CLEAN-03,2,4,1,late
ORD-01076,CUST-01383,Northstar Apparel,NA-TEE-01,5,8,1,late
ORD-01077,CUST-01375,VitalEdge Wellness,VW-PROTEIN-02,4,7,1,late
ORD-01078,CUST-02029,Northstar Apparel,NA-JACKET-03,5,8,1,late
ORD-01079,CUST-02306,Voltix Home,VH-BATTERY-02,2,2,0,on_time
ORD-01080,CUST-01794,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01081,CUST-00557,Voltix Home,VH-CLEAN-03,3,3,0,on_time
ORD-01082,CUST-01872,VitalEdge Wellness,VW-PROTEIN-02,4,7,1,late
ORD-01083,CUST-01209,Voltix Home,VH-CLEAN-03,3,4,0,on_time
ORD-01084,CUST-02323,Northstar Apparel,NA-JACKET-03,3,1,0,on_time
ORD-01085,CUST-00571,DermaCo Labs,DL-CLEANSER-03,2,5,1,late
ORD-01086,CUST-00353,Northstar Apparel,NA-JACKET-03,4,3,0,on_time
ORD-01087,CUST-00092,VitalEdge Wellness,VW-BUNDLE-03,3,4,0,on_time
ORD-01088,CUST-02197,DermaCo Labs,DL-SERUM-01,3,5,1,late
ORD-01089,CUST-01125,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01090,CUST-02191,Northstar Apparel,NA-DENIM-02,2,4,1,late
ORD-01091,CUST-02025,DermaCo Labs,DL-SERUM-01,3,5,1,late
ORD-01092,CUST-00698,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01093,CUST-02174,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01094,CUST-00349,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01095,CUST-01178,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01096,CUST-02009,Northstar Apparel,NA-JACKET-03,3,7,1,late
ORD-01097,CUST-01724,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01098,CUST-02270,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01099,CUST-01101,Voltix Home,VH-FILTER-01,3,5,1,late
ORD-01100,CUST-02467,DermaCo Labs,DL-SERUM-01,4,3,0,on_time
ORD-01101,CUST-02453,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01102,CUST-02159,Northstar Apparel,NA-JACKET-03,5,7,1,late
ORD-01103,CUST-00454,VitalEdge Wellness,VW-BUNDLE-03,2,2,0,on_time
ORD-01104,CUST-00914,DermaCo Labs,DL-SERUM-01,5,6,0,on_time
ORD-01105,CUST-01407,VitalEdge Wellness,VW-CAPSULE-01,3,2,0,on_time
ORD-01106,CUST-00038,VitalEdge Wellness,VW-CAPSULE-01,4,5,0,on_time
ORD-01107,CUST-00975,Northstar Apparel,NA-TEE-01,5,5,0,on_time
ORD-01108,CUST-01890,VitalEdge Wellness,VW-CAPSULE-01,2,4,1,late
ORD-01109,CUST-02241,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01110,CUST-00040,Northstar Apparel,NA-DENIM-02,3,2,0,on_time
ORD-01111,CUST-01698,Northstar Apparel,NA-TEE-01,3,4,0,on_time
ORD-01112,CUST-00170,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01113,CUST-01922,Northstar Apparel,NA-JACKET-03,3,6,1,late
ORD-01114,CUST-01326,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01115,CUST-01513,Voltix Home,VH-BATTERY-02,3,3,0,on_time
ORD-01116,CUST-00635,DermaCo Labs,DL-SERUM-01,4,4,0,on_time
ORD-01117,CUST-01448,Voltix Home,VH-FILTER-01,4,4,0,on_time
ORD-01118,CUST-00580,VitalEdge Wellness,VW-PROTEIN-02,3,4,0,on_time
ORD-01119,CUST-02393,Voltix Home,VH-FILTER-01,4,5,0,on_time
ORD-01120,CUST-02129,Northstar Apparel,NA-JACKET-03,3,5,1,late
ORD-01121,CUST-00893,Voltix Home,VH-BATTERY-02,4,6,1,late
ORD-01122,CUST-00781,Northstar Apparel,NA-JACKET-03,5,8,1,late
ORD-01123,CUST-00160,DermaCo Labs,DL-CREAM-02,3,5,1,late
ORD-01124,CUST-01166,DermaCo Labs,DL-SERUM-01,2,5,1,late
ORD-01125,CUST-01248,Voltix Home,VH-BATTERY-02,3,2,0,on_time
ORD-01126,CUST-00062,Voltix Home,VH-FILTER-01,4,4,0,on_time
ORD-01127,CUST-00850,VitalEdge Wellness,VW-PROTEIN-02,4,4,0,on_time
ORD-01128,CUST-02122,Voltix Home,VH-FILTER-01,2,4,1,late
ORD-01129,CUST-02509,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01130,CUST-01044,Northstar Apparel,NA-DENIM-02,3,2,0,on_time
ORD-01131,CUST-01993,VitalEdge Wellness,VW-PROTEIN-02,2,3,0,on_time
ORD-01132,CUST-02359,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01133,CUST-01222,Northstar Apparel,NA-TEE-01,4,6,1,late
ORD-01134,CUST-01071,VitalEdge Wellness,VW-PROTEIN-02,4,4,0,on_time
ORD-01135,CUST-00054,DermaCo Labs,DL-SERUM-01,4,3,0,on_time
ORD-01136,CUST-02474,VitalEdge Wellness,VW-CAPSULE-01,2,7,1,late
ORD-01137,CUST-00506,Northstar Apparel,NA-DENIM-02,5,5,0,on_time
ORD-01138,CUST-00753,DermaCo Labs,DL-CREAM-02,2,4,1,late
ORD-01139,CUST-01762,Voltix Home,VH-FILTER-01,3,5,1,late
ORD-01140,CUST-01753,Voltix Home,VH-FILTER-01,5,5,0,on_time
ORD-01141,CUST-01508,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01142,CUST-01147,Voltix Home,VH-BATTERY-02,3,4,0,on_time
ORD-01143,CUST-02598,Voltix Home,VH-BATTERY-02,2,2,0,on_time
ORD-01144,CUST-02138,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01145,CUST-00772,VitalEdge Wellness,VW-BUNDLE-03,5,7,1,late
ORD-01146,CUST-02560,Northstar Apparel,NA-TEE-01,5,7,1,late
ORD-01147,CUST-02411,Northstar Apparel,NA-DENIM-02,5,5,0,on_time
ORD-01148,CUST-01086,Northstar Apparel,NA-TEE-01,4,6,1,late
ORD-01149,CUST-01294,VitalEdge Wellness,VW-PROTEIN-02,2,2,0,on_time
ORD-01150,CUST-01290,Voltix Home,VH-CLEAN-03,3,5,1,late
ORD-01151,CUST-01242,DermaCo Labs,DL-SERUM-01,3,3,0,on_time
ORD-01152,CUST-02019,Northstar Apparel,NA-TEE-01,4,7,1,late
ORD-01153,CUST-01267,Northstar Apparel,NA-DENIM-02,3,1,0,on_time
ORD-01154,CUST-01291,Voltix Home,VH-BATTERY-02,4,7,1,late
ORD-01155,CUST-00964,Northstar Apparel,NA-TEE-01,2,2,0,on_time
ORD-01156,CUST-01261,Voltix Home,VH-CLEAN-03,5,7,1,late
ORD-01157,CUST-00399,Northstar Apparel,NA-JACKET-03,2,2,0,on_time
ORD-01158,CUST-00585,Northstar Apparel,NA-TEE-01,3,2,0,on_time
ORD-01159,CUST-00949,Northstar Apparel,NA-JACKET-03,5,7,1,late
ORD-01160,CUST-00705,VitalEdge Wellness,VW-CAPSULE-01,3,3,0,on_time
ORD-01161,CUST-00432,VitalEdge Wellness,VW-CAPSULE-01,4,6,1,late
ORD-01162,CUST-00293,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01163,CUST-02010,Voltix Home,VH-BATTERY-02,2,3,0,on_time
ORD-01164,CUST-01565,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01165,CUST-01652,DermaCo Labs,DL-SERUM-01,3,5,1,late
ORD-01166,CUST-00003,Voltix Home,VH-FILTER-01,3,6,1,late
ORD-01167,CUST-00577,Voltix Home,VH-FILTER-01,3,3,0,on_time
ORD-01168,CUST-01942,DermaCo Labs,DL-CLEANSER-03,5,7,1,late
ORD-01169,CUST-00340,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01170,CUST-01197,Northstar Apparel,NA-JACKET-03,2,1,0,on_time
ORD-01171,CUST-00926,Northstar Apparel,NA-TEE-01,4,3,0,on_time
ORD-01172,CUST-00266,DermaCo Labs,DL-CREAM-02,4,5,0,on_time
ORD-01173,CUST-00377,DermaCo Labs,DL-SERUM-01,2,3,0,on_time
ORD-01174,CUST-00272,Voltix Home,VH-CLEAN-03,4,1,0,on_time
ORD-01175,CUST-00697,Voltix Home,VH-BATTERY-02,3,3,0,on_time
ORD-01176,CUST-01940,Voltix Home,VH-CLEAN-03,4,4,0,on_time
ORD-01177,CUST-00245,Northstar Apparel,NA-DENIM-02,4,5,0,on_time
ORD-01178,CUST-01787,Northstar Apparel,NA-TEE-01,2,3,0,on_time
ORD-01179,CUST-00477,Voltix Home,VH-BATTERY-02,3,5,1,late
ORD-01180,CUST-02143,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01181,CUST-01296,VitalEdge Wellness,VW-BUNDLE-03,2,1,0,on_time
ORD-01182,CUST-02298,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01183,CUST-02120,VitalEdge Wellness,VW-BUNDLE-03,3,2,0,on_time
ORD-01184,CUST-01452,Northstar Apparel,NA-JACKET-03,3,2,0,on_time
ORD-01185,CUST-02456,VitalEdge Wellness,VW-CAPSULE-01,3,3,0,on_time
ORD-01186,CUST-00251,VitalEdge Wellness,VW-CAPSULE-01,4,4,0,on_time
ORD-01187,CUST-00414,DermaCo Labs,DL-CREAM-02,5,5,0,on_time
ORD-01188,CUST-01843,Voltix Home,VH-FILTER-01,3,5,1,late
ORD-01189,CUST-01790,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01190,CUST-00311,VitalEdge Wellness,VW-CAPSULE-01,2,4,1,late
ORD-01191,CUST-00894,VitalEdge Wellness,VW-CAPSULE-01,3,3,0,on_time
ORD-01192,CUST-01132,VitalEdge Wellness,VW-BUNDLE-03,2,2,0,on_time
ORD-01193,CUST-02521,VitalEdge Wellness,VW-BUNDLE-03,3,5,1,late
ORD-01194,CUST-00016,DermaCo Labs,DL-CREAM-02,4,6,1,late
ORD-01195,CUST-01473,Northstar Apparel,NA-DENIM-02,4,3,0,on_time
ORD-01196,CUST-00722,Northstar Apparel,NA-DENIM-02,3,5,1,late
ORD-01197,CUST-02283,VitalEdge Wellness,VW-BUNDLE-03,2,4,1,late
ORD-01198,CUST-00982,VitalEdge Wellness,VW-BUNDLE-03,3,3,0,on_time
ORD-01199,CUST-02195,VitalEdge Wellness,VW-PROTEIN-02,2,1,0,on_time
ORD-01200,CUST-02099,VitalEdge Wellness,VW-CAPSULE-01,4,4,0,on_time
ORD-01201,CUST-00364,Northstar Apparel,NA-DENIM-02,4,9,1,late
ORD-01202,CUST-01509,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01203,CUST-00183,Voltix Home,VH-BATTERY-02,3,2,0,on_time
ORD-01204,CUST-00986,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01205,CUST-01504,Northstar Apparel,NA-JACKET-03,2,1,0,on_time
ORD-01206,CUST-01195,Northstar Apparel,NA-JACKET-03,2,2,0,on_time
ORD-01207,CUST-01442,Voltix Home,VH-CLEAN-03,5,4,0,on_time
ORD-01208,CUST-01262,Northstar Apparel,NA-DENIM-02,5,7,1,late
ORD-01209,CUST-01122,DermaCo Labs,DL-SERUM-01,4,5,0,on_time
ORD-01210,CUST-00188,Northstar Apparel,NA-JACKET-03,4,4,0,on_time
ORD-01211,CUST-00620,Northstar Apparel,NA-DENIM-02,2,3,0,on_time
ORD-01212,CUST-01217,DermaCo Labs,DL-SERUM-01,2,4,1,late
ORD-01213,CUST-01176,DermaCo Labs,DL-CLEANSER-03,5,7,1,late
ORD-01214,CUST-01954,Northstar Apparel,NA-JACKET-03,4,3,0,on_time
ORD-01215,CUST-00615,Voltix Home,VH-CLEAN-03,4,4,0,on_time
ORD-01216,CUST-01624,VitalEdge Wellness,VW-CAPSULE-01,4,6,1,late
ORD-01217,CUST-00995,Voltix Home,VH-FILTER-01,3,3,0,on_time
ORD-01218,CUST-00935,Northstar Apparel,NA-TEE-01,4,4,0,on_time
ORD-01219,CUST-00372,VitalEdge Wellness,VW-PROTEIN-02,3,4,0,on_time
ORD-01220,CUST-01451,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01221,CUST-00594,Northstar Apparel,NA-DENIM-02,4,5,0,on_time
ORD-01222,CUST-00727,DermaCo Labs,DL-CREAM-02,2,4,1,late
ORD-01223,CUST-02000,VitalEdge Wellness,VW-BUNDLE-03,5,7,1,late
ORD-01224,CUST-00688,Voltix Home,VH-CLEAN-03,2,1,0,on_time
ORD-01225,CUST-01802,Northstar Apparel,NA-TEE-01,5,7,1,late
ORD-01226,CUST-00137,Voltix Home,VH-CLEAN-03,2,2,0,on_time
ORD-01227,CUST-00629,VitalEdge Wellness,VW-CAPSULE-01,3,2,0,on_time
ORD-01228,CUST-00335,DermaCo Labs,DL-CREAM-02,2,3,0,on_time
ORD-01229,CUST-01603,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01230,CUST-01952,Northstar Apparel,NA-JACKET-03,5,4,0,on_time
ORD-01231,CUST-01110,Northstar Apparel,NA-DENIM-02,3,4,0,on_time
ORD-01232,CUST-02462,Voltix Home,VH-BATTERY-02,2,4,1,late
ORD-01233,CUST-01937,VitalEdge Wellness,VW-PROTEIN-02,3,5,1,late
ORD-01234,CUST-00711,VitalEdge Wellness,VW-CAPSULE-01,4,5,0,on_time
ORD-01235,CUST-01040,DermaCo Labs,DL-SERUM-01,4,7,1,late
ORD-01236,CUST-01419,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01237,CUST-01566,Voltix Home,VH-FILTER-01,3,4,0,on_time
ORD-01238,CUST-02395,VitalEdge Wellness,VW-BUNDLE-03,4,5,0,on_time
ORD-01239,CUST-01113,Northstar Apparel,NA-TEE-01,3,5,1,late
ORD-01240,CUST-00466,DermaCo Labs,DL-CREAM-02,4,5,0,on_time
ORD-01241,CUST-01224,VitalEdge Wellness,VW-CAPSULE-01,3,5,1,late
ORD-01242,CUST-02356,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01243,CUST-02571,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01244,CUST-02012,DermaCo Labs,DL-CREAM-02,2,2,0,on_time
ORD-01245,CUST-01105,Northstar Apparel,NA-DENIM-02,3,1,0,on_time
ORD-01246,CUST-01503,Voltix Home,VH-CLEAN-03,3,5,1,late
ORD-01247,CUST-00339,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01248,CUST-02164,Voltix Home,VH-BATTERY-02,4,6,1,late
ORD-01249,CUST-02182,VitalEdge Wellness,VW-CAPSULE-01,4,3,0,on_time
ORD-01250,CUST-01382,Northstar Apparel,NA-JACKET-03,4,5,0,on_time
ORD-01251,CUST-01269,Northstar Apparel,NA-JACKET-03,4,8,1,late
ORD-01252,CUST-02189,Northstar Apparel,NA-DENIM-02,5,6,0,on_time
ORD-01253,CUST-00817,Northstar Apparel,NA-TEE-01,4,5,0,on_time
ORD-01254,CUST-01068,Voltix Home,VH-CLEAN-03,5,6,0,on_time
ORD-01255,CUST-00275,Northstar Apparel,NA-JACKET-03,3,4,0,on_time
ORD-01256,CUST-01846,Northstar Apparel,NA-DENIM-02,4,4,0,on_time
ORD-01257,CUST-00866,DermaCo Labs,DL-CREAM-02,2,1,0,on_time
ORD-01258,CUST-00102,VitalEdge Wellness,VW-BUNDLE-03,4,4,0,on_time
ORD-01259,CUST-01673,Voltix Home,VH-CLEAN-03,2,2,0,on_time
ORD-01260,CUST-00108,DermaCo Labs,DL-CREAM-02,4,6,1,late
ORD-01261,CUST-02357,Northstar Apparel,NA-DENIM-02,3,2,0,on_time
ORD-01262,CUST-02589,Voltix Home,VH-BATTERY-02,4,6,1,late
ORD-01263,CUST-01740,VitalEdge Wellness,VW-PROTEIN-02,2,3,0,on_time
ORD-01264,CUST-01476,DermaCo Labs,DL-CLEANSER-03,2,3,0,on_time
ORD-01265,CUST-02510,Voltix Home,VH-CLEAN-03,4,5,0,on_time
ORD-01266,CUST-01651,VitalEdge Wellness,VW-CAPSULE-01,3,6,1,late
ORD-01267,CUST-01861,Voltix Home,VH-BATTERY-02,5,6,0,on_time
ORD-01268,CUST-02002,DermaCo Labs,DL-SERUM-01,3,4,0,on_time
ORD-01269,CUST-01518,Voltix Home,VH-BATTERY-02,2,3,0,on_time
ORD-01270,CUST-01623,Voltix Home,VH-BATTERY-02,3,3,0,on_time
ORD-01271,CUST-00713,DermaCo Labs,DL-CREAM-02,3,6,1,late
ORD-01272,CUST-00073,Northstar Apparel,NA-DENIM-02,3,3,0,on_time
ORD-01273,CUST-01996,DermaCo Labs,DL-CREAM-02,4,7,1,late
ORD-01274,CUST-02502,Northstar Apparel,NA-JACKET-03,3,5,1,late
ORD-01275,CUST-00482,VitalEdge Wellness,VW-CAPSULE-01,3,7,1,late
ORD-01276,CUST-02570,DermaCo Labs,DL-SERUM-01,3,5,1,late
ORD-01277,CUST-01540,Northstar Apparel,NA-JACKET-03,4,4,0,on_time
ORD-01278,CUST-02566,VitalEdge Wellness,VW-PROTEIN-02,4,7,1,late
ORD-01279,CUST-01172,DermaCo Labs,DL-SERUM-01,3,2,0,on_time
ORD-01280,CUST-02126,VitalEdge Wellness,VW-CAPSULE-01,2,3,0,on_time
ORD-01281,CUST-01555,DermaCo Labs,DL-CLEANSER-03,5,7,1,late
ORD-01282,CUST-00406,Voltix Home,VH-CLEAN-03,3,2,0,on_time
ORD-01283,CUST-00758,Northstar Apparel,NA-JACKET-03,2,1,0,on_time
ORD-01284,CUST-01477,DermaCo Labs,DL-CLEANSER-03,3,4,0,on_time
ORD-01285,CUST-02426,Voltix Home,VH-CLEAN-03,4,7,1,late
ORD-01286,CUST-01415,Voltix Home,VH-BATTERY-02,4,5,0,on_time
ORD-01287,CUST-01919,Voltix Home,VH-CLEAN-03,3,6,1,late
ORD-01288,CUST-02563,DermaCo Labs,DL-CLEANSER-03,5,6,0,on_time
ORD-01289,CUST-00744,VitalEdge Wellness,VW-PROTEIN-02,4,8,1,late
ORD-01290,CUST-00807,Northstar Apparel,NA-JACKET-03,3,3,0,on_time
ORD-01291,CUST-02405,VitalEdge Wellness,VW-PROTEIN-02,4,5,0,on_time
ORD-01292,CUST-01428,Northstar Apparel,NA-DENIM-02,5,4,0,on_time
ORD-01293,CUST-02167,Voltix Home,VH-FILTER-01,4,6,1,late
ORD-01294,CUST-01554,Northstar Apparel,NA-TEE-01,2,2,0,on_time
ORD-01295,CUST-00149,Voltix Home,VH-FILTER-01,4,3,0,on_time
